celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method_x,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior,combine_method_y,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged,industry,age,age_c,log_week,y_judge
Stacy Keibler,Tony Dovolani,Athlete,Maryland,United States,26.0,2,3rd Place,3,剩下赛季（排名结合法）.csv,2,9.0,10.0,10.0,,9.0,10.0,10.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,29.0,29.0,9.666666666666666,30.0,0.9666666666666668,3,False,rank,1.0,0.1647727272727272,8,8,3,True,8,True,False,False,-2.0,False,False,8,8,False,False,False,,False,Athlete,United States,Maryland,MD,False,26,False,False,False,,8,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,0,0,0,,,,rank,False,False,0.1228272958633039,0.0797024388913383,0.0161784109760488,0.3094750770159234,1.5410732396363962,0.2932966660398746,0.9914,1.0,1.0,0.0089,0.38056,True,Athlete,26.0,-12.991596638655459,0.6931471805599453,0.29451283008358176
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26.0,33,4th Place,4,剩下赛季（排名结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,rank,3.0,0.0917030567685589,9,9,5,True,9,True,False,False,-1.0,True,False,12,9,False,False,True,,False,Athlete,United States,Florida,FL,False,26,False,False,False,,9,False,2,2,0,7.0,7.5,0.7504629629629629,0,0,0,,,,,,,,,,,,,,,,,,,Athlete,26.0,-12.991596638655459,0.0,0.10328886046706476
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26.0,33,4th Place,4,剩下赛季（排名结合法）.csv,2,8.0,7.0,7.0,,8.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,rank,2.0,0.0912863070539419,9,9,5,True,9,True,False,False,-2.0,False,False,12,9,False,False,False,,False,Athlete,United States,Florida,FL,False,26,False,False,False,,9,False,2,2,0,7.0,7.5,0.7504629629629629,0,0,0,,,,rank,False,False,0.0895243937764125,0.088556524837804,0.0011524251036986,0.3200445798005863,1.0109293904575445,0.3188921546968876,0.9832,1.0,1.0,0.0249,0.1686,True,Athlete,26.0,-12.991596638655459,0.6931471805599453,0.10058623931096111
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49.0,6,Eliminated Week 3,10,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,7.0,0.0869565217391304,3,10,2,False,3,True,False,False,-3.0,True,False,10,10,False,False,True,,False,Actor,United States,New York,NY,False,49,False,False,False,3.0,3,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,2,2,0,6.5,5.0,0.7253470833333333,,,,,,,,,,,,,,,,Actor,49.0,10.008403361344541,0.0,-0.12362050609134823
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49.0,6,Eliminated Week 3,10,3-27赛季（百分比结合法）.csv,2,6.0,5.0,5.0,,6.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,16.0,16.0,5.333333333333333,30.0,0.5333333333333333,3,False,percent,10.0,0.072072072072072,3,10,2,False,3,True,False,False,0.0,False,False,10,10,False,False,False,,False,Actor,United States,New York,NY,False,49,False,False,False,3.0,3,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,2,2,0,6.5,5.0,0.7253470833333333,percent,False,False,0.1135028118174121,0.0976113298931755,0.0067221616317133,0.3711761162036645,1.1628036604495358,0.3644539545719511,0.6599,1.0,1.0,0.0063787908033116,0.29064,True,Actor,49.0,10.008403361344541,0.6931471805599453,-0.31192411234461037
Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58.0,8,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,1,5.0,4.0,4.0,,5.0,4.0,4.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,13.0,13.0,4.333333333333333,30.0,0.4333333333333333,3,False,percent,11.0,0.0643564356435643,4,11,2,False,4,True,False,False,1.0,True,False,11,11,False,False,True,,False,Other,United States,California,CA,False,58,False,False,False,4.0,4,False,16,16,1,6.125,7.0625,0.7436263869423401,5,5,0,6.0,6.8,0.7316110666666666,,,,,,,,,,,,,,,,Other,58.0,19.00840336134454,0.0,-0.33015867014397626
Steve Wozniak,Karina Smirnoff,Entrepreneur,California,United States,58.0,8,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,2,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,10.0,0.0758928571428571,4,11,2,False,4,True,False,False,0.0,False,False,11,11,False,False,False,,False,Other,United States,California,CA,False,58,False,False,False,4.0,4,False,16,16,1,6.125,7.0625,0.7436263869423401,5,5,0,6.0,6.8,0.7316110666666666,percent,False,False,0.1014985756182496,0.0854553541792739,0.0038527259880102,0.3215973929451176,1.1877380472444763,0.3177446669571073,0.5272,1.0,1.0,0.0073325936290306,0.23428,True,Other,58.0,19.00840336134454,0.6931471805599453,-0.1713786833992983
Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54.0,12,Eliminated Week 4,9,3-27赛季（百分比结合法）.csv,1,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,7.0,0.1011904761904761,4,10,2,False,4,True,False,False,-2.0,True,False,9,10,False,False,True,,False,Athlete,United States,North Carolina,NC,False,54,False,False,False,4.0,4,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,6,6,0,6.833333333333333,5.833333333333333,0.7162459212962964,,,,,,,,,,,,,,,,Athlete,54.0,15.008403361344541,0.0,-0.07506836900354896
Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,United States,54.0,12,Eliminated Week 4,9,3-27赛季（百分比结合法）.csv,2,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,7.0,0.0971428571428571,4,10,2,False,4,True,False,False,-2.0,False,False,9,10,False,False,False,,False,Athlete,United States,North Carolina,NC,False,54,False,False,False,4.0,4,False,11,11,0,8.181818181818182,4.909090909090909,0.6938487853535353,6,6,0,6.833333333333333,5.833333333333333,0.7162459212962964,percent,False,False,0.117145157535931,0.0944886510051363,0.0093862707061185,0.3502123449621249,1.23978018699394,0.3408260742560063,0.6151,1.0,1.0,0.0063701073315483,0.34412,True,Athlete,54.0,15.008403361344541,0.6931471805599453,-0.12741814274729446
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18.0,30,Eliminated Week 9,5,剩下赛季（排名结合法）.csv,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,28.0,28.0,7.0,40.0,0.7,4,False,rank,2.0,0.0891719745222929,9,10,4,False,9,True,False,False,-3.0,True,False,13,10,False,False,True,,False,Athlete,United States,Minnesota,MN,False,18,False,False,False,9.0,9,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,7,7,0,5.142857142857143,8.285714285714286,0.8254170088641518,,,,,,,,,,,,,,,,Athlete,18.0,-20.99159663865546,0.0,0.16454810884282134
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18.0,30,Eliminated Week 9,5,剩下赛季（排名结合法）.csv,2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,28.0,28.0,7.0,40.0,0.7,4,False,rank,3.0,0.0845921450151057,9,10,4,False,9,True,False,False,-2.0,False,False,13,10,False,False,False,,False,Athlete,United States,Minnesota,MN,False,18,False,False,False,9.0,9,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,7,7,0,5.142857142857143,8.285714285714286,0.8254170088641518,rank,False,False,0.0934369752127813,0.083701205539293,0.0012061707019652,0.3095423962414024,1.1163157627076985,0.3083362255394371,0.995,1.0,1.0,0.005,0.15372,True,Athlete,18.0,-20.99159663865546,0.6931471805599453,0.11011788644719189
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61.0,7,Eliminated Week 7,6,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.5,,6.0,6.0,6.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.5,18.5,6.166666666666667,30.0,0.6166666666666667,3,False,percent,8.0,0.0734126984126984,7,10,3,False,7,True,False,False,2.0,False,True,13,10,False,False,False,,False,Actor,United States,New York,NY,False,61,False,False,False,7.0,7,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,4,4,0,5.5,6.5,0.7561919560185185,percent,False,False,0.1040237054019662,0.0872413056294113,0.0052780117079413,0.3379134958322967,1.1923675893229673,0.3326354841243554,0.3541,1.0,2.0,0.0110926998648463,0.19548,True,Actor,61.0,22.00840336134454,0.0,-0.03274169966877638
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61.0,7,Eliminated Week 7,6,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.0950226244343891,7,10,3,False,7,True,False,False,-2.0,False,True,11,10,False,False,False,,False,Actor,United States,New York,NY,False,61,False,False,False,7.0,7,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,4,4,0,5.5,6.5,0.7561919560185185,percent,False,False,0.1046216281712761,0.0640404251523723,0.0187670534546673,0.2635592866519524,1.6336810344244328,0.244792233197285,0.5579,1.0,1.0,0.0088844471665214,0.31592,True,Actor,61.0,22.00840336134454,0.6931471805599453,0.055504185713669774
Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68.0,20,Eliminated Week 5,9,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,25.0,25.0,6.25,40.0,0.625,4,False,percent,6.0,0.0961538461538461,5,10,3,False,5,True,False,False,-3.0,True,False,10,10,False,False,True,,False,Actor,United States,California,CA,False,68,False,False,False,5.0,5,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,16,15,1,7.0625,6.125,0.7286919564469096,,,,,,,,,,,,,,,,Actor,68.0,29.00840336134454,0.0,-0.03239642024696687
Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68.0,20,Eliminated Week 5,9,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,28.0,28.0,7.0,40.0,0.7,4,False,percent,5.0,0.0982456140350877,5,10,3,False,5,True,False,False,-4.0,False,False,10,10,False,False,False,,False,Actor,United States,California,CA,False,68,False,False,False,5.0,5,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,16,15,1,7.0625,6.125,0.7286919564469096,percent,False,False,0.1084459985277653,0.099863886553168,0.005506843296061,0.3902493671184056,1.085938091959143,0.3847425238223445,0.2775,1.0,1.0,0.015594861342532,0.27084,True,Actor,68.0,29.00840336134454,0.6931471805599453,-0.010421893422159378
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38.0,21,Withdrew,5,3-27赛季（百分比结合法）.csv,1,8.0,7.0,8.0,,8.0,7.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,2.0,0.1090047393364928,9,11,3,False,9,True,False,False,-3.0,True,False,11,11,False,False,True,-8.0,False,Musician,United States,Maryland,MD,False,38,False,True,False,,9,False,18,18,3,4.944444444444445,8.666666666666666,0.8502018910801133,7,7,1,4.428571428571429,8.857142857142858,0.8784101587301587,,,,,,,,,,,,,,,,Musician,38.0,-0.9915966386554587,0.0,0.2094800427993233
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38.0,21,Withdrew,5,3-27赛季（百分比结合法）.csv,2,8.0,8.0,8.5,,8.0,8.0,8.5,,False,False,False,False,3,3,3,True,False,False,True,withdrew,True,False,24.5,24.5,8.166666666666666,30.0,0.8166666666666667,3,False,percent,1.0,0.1074561403508772,9,11,3,False,9,True,False,False,-4.0,False,True,11,11,False,False,False,-7.0,False,Musician,United States,Maryland,MD,False,38,False,True,False,,9,False,18,18,3,4.944444444444445,8.666666666666666,0.8502018910801133,7,7,1,4.428571428571429,8.857142857142858,0.8784101587301587,,,,,,,,,,,,,,,,Musician,38.0,-0.9915966386554587,0.6931471805599453,0.17810543707449655
Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42.0,2,Eliminated Week 2,9,剩下赛季（排名结合法）.csv,1,7.0,8.0,8.0,,7.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,rank,2.0,0.1337209302325581,2,8,3,False,2,True,False,False,-7.0,False,False,9,8,False,False,False,,False,Actor,United States,California,CA,False,42,False,False,False,2.0,2,False,2,2,0,8.5,3.0,0.7375,0,0,0,,,,rank,False,False,0.1143194111910325,0.0949495667733288,0.0041903688184705,0.3543929493832528,1.2040013973264856,0.3502025805647822,0.9916,1.0,1.0,0.0088,0.29364,True,Actor,42.0,3.0084033613445413,0.0,0.2099908740877674
Tatum O'Neal,Nick Kosovich,Actor/Actress,California,United States,42.0,2,Eliminated Week 2,9,剩下赛季（排名结合法）.csv,2,5.0,6.0,6.0,,5.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,rank,7.0,0.096590909090909,2,8,3,False,2,True,False,False,-2.0,False,False,8,8,False,False,False,,False,Actor,United States,California,CA,False,42,False,False,False,2.0,2,False,2,2,0,8.5,3.0,0.7375,0,0,0,,,,rank,False,True,0.0665728679163632,0.0337157813682216,0.0131019803479534,0.1379549259138542,1.974531362386203,0.1248529455659007,0.9914,1.0,1.0,0.0089,0.38056,True,Actor,42.0,3.0084033613445413,0.6931471805599453,-0.23956537190619276
Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50.0,19,Eliminated Week 2,12,3-27赛季（百分比结合法）.csv,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,29.0,29.0,7.25,40.0,0.725,4,False,percent,7.0,0.090625,2,11,4,False,2,True,False,False,-5.0,False,False,11,11,False,False,False,,False,TV/Host,United States,Mississippi,MS,False,50,False,False,False,2.0,2,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,3,3,0,8.0,6.0,0.7055335097001763,percent,False,False,0.0948089045905577,0.0793280340961127,0.0015025072037259,0.2866797209764277,1.1951500569921307,0.2851772137727017,0.6757,1.0,1.0,0.0054214614235885,0.24204,True,TV/Host,50.0,11.008403361344541,0.0,0.011224794393623672
Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50.0,19,Eliminated Week 2,12,3-27赛季（百分比结合法）.csv,2,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,28.0,28.0,7.0,40.0,0.7,4,False,percent,7.0,0.0924092409240924,2,11,4,False,2,True,False,False,-5.0,False,False,10,11,False,False,False,,False,TV/Host,United States,Mississippi,MS,False,50,False,False,False,2.0,2,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,3,3,0,8.0,6.0,0.7055335097001763,percent,False,True,0.038359354785705,0.022057165219621,0.0061503583166145,0.0889852034404617,1.739088147994352,0.0828348451238471,0.5178,1.0,1.0,0.0096766165073749,0.31344,True,TV/Host,50.0,11.008403361344541,0.6931471805599453,-0.07317518643771237
Ted McGinley,Inna Brayer,Actor/Actress,California,United States,50.0,7,Eliminated Week 1,12,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.5,,6.0,6.0,6.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.5,18.5,6.166666666666667,30.0,0.6166666666666667,3,False,percent,8.0,0.0734126984126984,1,10,3,False,1,True,False,False,-4.0,False,True,13,10,False,False,False,,False,Actor,United States,California,CA,False,50,False,False,False,1.0,1,False,1,1,0,12.0,1.0,0.6166666666666667,0,0,0,,,,percent,False,True,0.0214482662562245,0.0172904406683764,0.0008232905201251,0.0649581534909315,1.240469606503766,0.0641348629708064,0.3541,1.0,2.0,0.0110926998648463,0.19548,True,Actor,50.0,11.008403361344541,0.0,-0.03274169966877638
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50.0,31,Eliminated Week 2,15,剩下赛季（排名结合法）.csv,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,20.0,20.0,5.0,40.0,0.5,4,False,rank,12.0,0.0552486187845303,2,10,4,False,2,True,False,False,-3.0,False,False,15,10,False,False,False,,False,Reality TV Star,United States,New Jersey,NJ,False,50,False,False,False,2.0,2,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,2,2,0,10.5,5.5,0.5927079166666667,rank,False,False,0.0760029442148618,0.0667843658100684,0.0024990680205425,0.2371430529584431,1.1380349753894057,0.2346439849379005,0.9965,1.0,1.0,0.0036,0.11784,True,Reality TV Star,50.0,11.008403361344541,0.0,-0.17101323004924218
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50.0,31,Eliminated Week 2,15,剩下赛季（排名结合法）.csv,2,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,23.0,23.0,5.75,40.0,0.575,4,False,rank,13.0,0.0594315245478036,2,10,4,False,2,True,False,False,-2.0,False,False,14,10,False,False,False,,False,Reality TV Star,United States,New Jersey,NJ,False,50,False,False,False,2.0,2,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,2,2,0,10.5,5.5,0.5927079166666667,rank,False,True,0.0381548048890659,0.0214507405792262,0.0051553778606948,0.0825554195004455,1.77871736270704,0.0774000416397506,0.9914,1.0,1.0,0.0089,0.18728,True,Reality TV Star,50.0,11.008403361344541,0.6931471805599453,-0.1766571098734544
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36.0,23,Eliminated Week 10,5,3-27赛季（百分比结合法）.csv,1,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,25.0,25.0,6.25,40.0,0.625,4,False,percent,6.0,0.0836120401337792,10,11,3,False,10,True,False,False,1.0,True,False,12,11,False,False,True,,False,Reality TV Star,United States,Texas,TX,False,36,False,False,False,10.0,10,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,1,1,0,8.0,7.0,0.7428571428571429,,,,,,,,,,,,,,,,Reality TV Star,36.0,-2.9915966386554587,0.0,0.009414762785191932
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36.0,23,Eliminated Week 10,5,3-27赛季（百分比结合法）.csv,2,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,31.0,31.0,7.75,40.0,0.775,4,False,percent,2.0,0.0959752321981424,10,11,3,False,10,True,False,False,-3.0,False,False,12,11,False,False,False,,False,Reality TV Star,United States,Texas,TX,False,36,False,False,False,10.0,10,False,11,11,0,5.909090909090909,8.090909090909092,0.8109357090384364,1,1,0,8.0,7.0,0.7428571428571429,percent,False,False,0.0962183164077886,0.0911404216369472,0.0023326451156198,0.3393069857385398,1.0557150666418624,0.33697434062292,0.4775,1.0,1.0,0.0085301333728316,0.20712,True,Reality TV Star,36.0,-2.9915966386554587,0.6931471805599453,0.14751424595129814
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43.0,25,Eliminated Week 8,6,3-27赛季（百分比结合法）.csv,1,5.0,5.0,5.0,,5.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,15.0,15.0,5.0,30.0,0.5,3,False,percent,9.0,0.0815217391304347,8,10,3,False,8,True,False,False,3.0,True,False,10,10,False,False,True,,False,Athlete,United States,Alabama,AL,False,43,False,False,False,8.0,8,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,13,12,2,5.769230769230769,7.230769230769231,0.747807497150997,,,,,,,,,,,,,,,,Athlete,43.0,4.008403361344541,0.0,-0.19472368248938254
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43.0,25,Eliminated Week 8,6,3-27赛季（百分比结合法）.csv,2,6.5,6.0,7.0,,6.5,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.5,19.5,6.5,30.0,0.65,3,False,percent,6.0,0.0942028985507246,8,10,3,False,8,True,False,False,0.0,False,True,10,10,False,False,False,,False,Athlete,United States,Alabama,AL,False,43,False,False,False,8.0,8,False,18,17,2,6.388888888888889,7.055555555555555,0.7307557335390946,13,12,2,5.769230769230769,7.230769230769231,0.747807497150997,percent,False,False,0.1152273566959055,0.09575089227996,0.0041773869246658,0.3726829214885158,1.203407653253597,0.36850553456385,0.3296,1.0,2.0,0.0141927747776353,0.26608,True,Athlete,43.0,4.008403361344541,0.6931471805599453,-0.053986088680562094
The Situation,Karina Smirnoff,TV Personality,New York,United States,28.0,11,Eliminated Week 4,9,3-27赛季（百分比结合法）.csv,1,5.0,5.0,5.0,,5.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,15.0,15.0,5.0,30.0,0.5,3,False,percent,9.0,0.073170731707317,4,10,3,False,4,True,False,False,0.0,False,False,11,10,False,False,False,,False,Reality TV Star,United States,New York,NY,False,28,False,False,False,4.0,4,False,16,16,1,6.125,7.0625,0.7436263869423401,7,7,0,6.428571428571429,6.571428571428571,0.7074005833333334,percent,False,False,0.0943894623067583,0.07566428736889,0.0052115915711518,0.2986466079728848,1.2474770524412508,0.293435016401733,0.5771,1.0,1.0,0.007388963568282,0.22056,True,Reality TV Star,28.0,-10.991596638655459,0.0,-0.2024386412456347
The Situation,Karina Smirnoff,TV Personality,New York,United States,28.0,11,Eliminated Week 4,9,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,percent,8.0,0.09,4,10,3,False,4,True,False,False,-1.0,False,False,10,10,False,False,False,,False,Reality TV Star,United States,New York,NY,False,28,False,False,False,4.0,4,False,16,16,1,6.125,7.0625,0.7436263869423401,7,7,0,6.428571428571429,6.571428571428571,0.7074005833333334,percent,False,False,0.1057375884229007,0.0697568988106876,0.0155387800372454,0.2865437361033004,1.5158011619507423,0.271004956066055,0.7247,1.0,1.0,0.0051864130122206,0.32708,True,Reality TV Star,28.0,-10.991596638655459,0.6931471805599453,-0.08910419567956618
Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39.0,2,Eliminated Week 5,6,剩下赛季（排名结合法）.csv,1,6.0,7.0,7.0,,6.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,rank,5.0,0.1162790697674418,5,8,3,False,5,True,False,False,-1.0,False,False,9,8,False,False,False,,False,Actor,United States,Hawaii,HI,False,39,False,False,False,5.0,5,False,15,14,1,6.2,6.933333333333334,0.782806900617284,0,0,0,,,,rank,False,False,0.1213143887617392,0.1107254990608506,0.0029778755342618,0.4237690117148604,1.0956318976309702,0.4207911361805986,0.9916,1.0,1.0,0.0088,0.29364,True,Actor,39.0,0.008403361344541338,0.0,0.07023005344272093
Tia Carrere,Maksim Chmerkoskiy,Actor/Actress,Hawaii,United States,39.0,2,Eliminated Week 5,6,剩下赛季（排名结合法）.csv,2,7.0,8.0,7.0,,7.0,8.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,rank,4.0,0.125,5,8,3,False,5,True,False,False,-2.0,False,False,8,8,False,False,False,,False,Actor,United States,Hawaii,HI,False,39,False,False,False,5.0,5,False,15,14,1,6.2,6.933333333333334,0.782806900617284,0,0,0,,,,rank,False,False,0.122118871302862,0.0762434524083826,0.0183048946863905,0.3013776344911361,1.6016965035710506,0.2830727398047455,0.9914,1.0,1.0,0.0089,0.38056,True,Actor,39.0,0.008403361344541338,0.6931471805599453,0.018261384476323084
Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25.0,27,Eliminated Week 4,10,3-27赛季（百分比结合法）.csv,1,8.0,7.0,8.0,,8.0,7.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,1.0,0.1069767441860465,4,9,3,False,4,True,False,False,-9.0,False,False,11,9,False,False,False,,False,Musician,United States,Kentucky,KY,False,25,False,False,False,4.0,4,False,7,7,0,9.285714285714286,5.428571428571429,0.7408304988662131,0,0,0,,,,percent,False,False,0.091733234803852,0.08118492062765,0.0019234968806639,0.3070969730322581,1.1299294743612334,0.305173476151594,0.506,1.0,1.0,0.0082289487789714,0.23964,True,Musician,25.0,-13.991596638655459,0.0,0.17170654799822493
